date,home_team,away_team,home_team_canon,away_team_canon,home_score,away_score,tournament,competition_category,tournament_tier,tournament_weight,is_competitive,is_fifa,city,country,neutral
2003-06-11,Turkey,North Macedonia,Turkey,North Macedonia,3,2,UEFA Euro qualification,continental_qualifier,4,0.55,True,True,Istanbul,Turkey,False
2003-06-11,Norway,Romania,Norway,Romania,1,1,UEFA Euro qualification,continental_qualifier,4,0.55,True,True,Oslo,Norway,False
2003-06-11,San Marino,Hungary,San Marino,Hungary,0,5,UEFA Euro qualification,continental_qualifier,4,0.55,True,True,Serravalle,San Marino,False
2003-06-11,Sweden,Poland,Sweden,Poland,3,0,UEFA Euro qualification,continental_qualifier,4,0.55,True,True,Solna,Sweden,False
2003-06-11,Japan,Paraguay,Japan,Paraguay,0,0,Kirin Cup,minor_tournament,5,0.2,False,True,Saitama,Japan,False
2003-06-11,Northern Ireland,Spain,Northern Ireland,Spain,0,0,UEFA Euro qualification,continental_qualifier,4,0.55,True,True,Belfast,Northern Ireland,False
2003-06-11,Republic of Ireland,Georgia,Republic of Ireland,Georgia,2,0,UEFA Euro qualification,continental_qualifier,4,0.55,True,True,Dublin,Republic of Ireland,False
2003-06-11,Switzerland,Albania,Switzerland,Albania,3,2,UEFA Euro qualification,continental_qualifier,4,0.55,True,True,Geneva,Switzerland,False
2003-06-11,Greece,Ukraine,Greece,Ukraine,1,0,UEFA Euro qualification,continental_qualifier,4,0.55,True,True,Athens,Greece,False
2003-06-11,Finland,Italy,Finland,Italy,0,2,UEFA Euro qualification,continental_qualifier,4,0.55,True,True,Helsinki,Finland,False
2003-06-11,Faroe Islands,Germany,Faroe Islands,Germany,0,2,UEFA Euro qualification,continental_qualifier,4,0.55,True,True,Tórshavn,Faroe Islands,False
2003-06-11,Estonia,Croatia,Estonia,Croatia,0,1,UEFA Euro qualification,continental_qualifier,4,0.55,True,True,Tallinn,Estonia,False
2003-06-11,England,Slovakia,England,Slovakia,2,1,UEFA Euro qualification,continental_qualifier,4,0.55,True,True,Middlesbrough,England,False
2003-06-11,Ecuador,Peru,Ecuador,Peru,2,2,Friendly,friendly,5,0.2,False,True,East Rutherford,United States,True
2003-06-11,Czech Republic,Moldova,Czech Republic,Moldova,5,0,UEFA Euro qualification,continental_qualifier,4,0.55,True,True,Olomouc,Czech Republic,False
2003-06-11,Belgium,Andorra,Belgium,Andorra,3,0,UEFA Euro qualification,continental_qualifier,4,0.55,True,True,Ghent,Belgium,False
2003-06-11,Azerbaijan,Serbia,Azerbaijan,Serbia,2,1,UEFA Euro qualification,continental_qualifier,4,0.55,True,True,Baku,Azerbaijan,False
2003-06-11,Honduras,Chile,Honduras,Chile,1,2,Friendly,friendly,5,0.2,False,True,San Pedro Sula,Honduras,False
2003-06-11,Austria,Belarus,Austria,Belarus,5,0,UEFA Euro qualification,continental_qualifier,4,0.55,True,True,Innsbruck,Austria,False
2003-06-13,Andorra,Gabon,Andorra,Gabon,0,2,Friendly,friendly,5,0.2,False,True,Sant Julià de Lòria,Andorra,False
2003-06-13,Ghana,Kenya,Ghana,Kenya,1,3,Friendly,friendly,5,0.2,False,True,Accra,Ghana,False
2003-06-14,South Africa,Trinidad and Tobago,South Africa,Trinidad and Tobago,2,1,Friendly,friendly,5,0.2,False,True,Port Elizabeth,South Africa,False
2003-06-14,Senegal,Lesotho,Senegal,Lesotho,3,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Dakar,Senegal,False
2003-06-14,Papua New Guinea,Solomon Islands,Papua New Guinea,Solomon Islands,3,5,Friendly,friendly,5,0.2,False,True,Port Moresby,Papua New Guinea,False
2003-06-18,France,Colombia,France,Colombia,1,0,Confederations Cup,confederations_cup,2,0.85,True,True,Lyon,France,False
2003-06-18,New Zealand,Japan,New Zealand,Japan,0,3,Confederations Cup,confederations_cup,2,0.85,True,True,Saint-Denis,France,True
2003-06-19,Brazil,Cameroon,Brazil,Cameroon,0,1,Confederations Cup,confederations_cup,2,0.85,True,True,Saint-Denis,France,True
2003-06-19,Turkey,United States,Turkey,United States,2,1,Confederations Cup,confederations_cup,2,0.85,True,True,Saint-Étienne,France,True
2003-06-20,Algeria,Namibia,Algeria,Namibia,1,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Blida,Algeria,False
2003-06-20,Colombia,New Zealand,Colombia,New Zealand,3,1,Confederations Cup,confederations_cup,2,0.85,True,True,Lyon,France,True
2003-06-20,Egypt,Madagascar,Egypt,Madagascar,6,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Port Said,Egypt,False
2003-06-20,France,Japan,France,Japan,2,1,Confederations Cup,confederations_cup,2,0.85,True,True,Saint-Étienne,France,False
2003-06-20,Morocco,Gabon,Morocco,Gabon,2,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Rabat,Morocco,False
2003-06-21,Zambia,Sudan,Zambia,Sudan,1,1,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Lusaka,Zambia,False
2003-06-21,Nigeria,Angola,Nigeria,Angola,2,2,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Benin City,Nigeria,False
2003-06-21,Liberia,Guinea,Liberia,Guinea,1,2,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Accra,Ghana,True
2003-06-21,Eritrea,Seychelles,Eritrea,Seychelles,1,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Asmara,Eritrea,False
2003-06-21,Brazil,United States,Brazil,United States,1,0,Confederations Cup,confederations_cup,2,0.85,True,True,Lyon,France,True
2003-06-21,Cameroon,Turkey,Cameroon,Turkey,1,0,Confederations Cup,confederations_cup,2,0.85,True,True,Saint-Denis,France,True
2003-06-21,Burkina Faso,Congo,Burkina Faso,Congo,3,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Ouagadougou,Burkina Faso,False
2003-06-21,Cape Verde,Mauritania,Cape Verde,Mauritania,3,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Praia,Cape Verde,False
2003-06-22,Togo,Kenya,Togo,Kenya,2,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Lomé,Togo,False
2003-06-22,Tanzania,Benin,Tanzania,Benin,0,1,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Dar es Salaam,Tanzania,False
2003-06-22,Eswatini,Botswana,Eswatini,Botswana,3,2,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Lobamba,Swaziland,False
2003-06-22,South Africa,Ivory Coast,South Africa,Ivory Coast,2,1,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Polokwane,South Africa,False
2003-06-22,Sierra Leone,Equatorial Guinea,Sierra Leone,Equatorial Guinea,2,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Freetown,Sierra Leone,False
2003-06-22,Mali,Zimbabwe,Mali,Zimbabwe,0,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Bamako,Mali,False
2003-06-22,Mozambique,Central African Republic,Mozambique,Central African Republic,1,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Maputo,Mozambique,False
2003-06-22,Guatemala,Honduras,Guatemala,Honduras,1,2,Friendly,friendly,5,0.2,False,True,Carson,United States,True
2003-06-22,Ghana,Uganda,Ghana,Uganda,1,1,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Kumasi,Ghana,False
2003-06-22,France,New Zealand,France,New Zealand,5,0,Confederations Cup,confederations_cup,2,0.85,True,True,Saint-Denis,France,False
2003-06-22,Ethiopia,Niger,Ethiopia,Niger,2,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Addis Ababa,Ethiopia,False
2003-06-22,DR Congo,Libya,DR Congo,Libya,2,1,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Kinshasa,DR Congo,False
2003-06-22,Japan,Colombia,Japan,Colombia,0,1,Confederations Cup,confederations_cup,2,0.85,True,True,Saint-Étienne,France,True
2003-06-23,Brazil,Turkey,Brazil,Turkey,2,2,Confederations Cup,confederations_cup,2,0.85,True,True,Saint-Étienne,France,True
2003-06-23,United States,Cameroon,United States,Cameroon,0,0,Confederations Cup,confederations_cup,2,0.85,True,True,Lyon,France,True
2003-06-26,France,Turkey,France,Turkey,3,2,Confederations Cup,confederations_cup,2,0.85,True,True,Saint-Denis,France,False
2003-06-26,Cameroon,Colombia,Cameroon,Colombia,1,0,Confederations Cup,confederations_cup,2,0.85,True,True,Lyon,France,True
2003-06-26,Peru,Venezuela,Peru,Venezuela,1,0,Friendly,friendly,5,0.2,False,True,Miami,United States,True
2003-06-27,Panama,Cuba,Panama,Cuba,2,0,Friendly,friendly,5,0.2,False,True,Panama City,Panama,False
2003-06-28,Colombia,Turkey,Colombia,Turkey,1,2,Confederations Cup,confederations_cup,2,0.85,True,True,Saint-Étienne,France,True
2003-06-29,France,Cameroon,France,Cameroon,1,0,Confederations Cup,confederations_cup,2,0.85,True,True,Saint-Denis,France,False
2003-06-29,Honduras,El Salvador,Honduras,El Salvador,1,1,Friendly,friendly,5,0.2,False,True,Tegucigalpa,Honduras,False
2003-06-29,Panama,Cuba,Panama,Cuba,1,0,Friendly,friendly,5,0.2,False,True,Panama City,Panama,False
2003-06-29,Saare County,Ynys Môn,Saare County,Ynys Môn,0,2,Island Games,minor_tournament,5,0.2,False,True,Saint Sampson,Guernsey,True
2003-06-29,Frøya,Jersey,Frøya,Jersey,1,5,Island Games,minor_tournament,5,0.2,False,True,Saint Sampson,Guernsey,True
2003-06-29,Shetland,Gotland,Shetland,Gotland,0,0,Island Games,minor_tournament,5,0.2,False,True,Saint Sampson,Guernsey,True
2003-06-29,Guernsey,Alderney,Guernsey,Alderney,7,1,Island Games,minor_tournament,5,0.2,False,True,Saint Sampson,Guernsey,False
2003-06-29,Gibraltar,Sark,Gibraltar,Sark,19,0,Island Games,minor_tournament,5,0.2,False,True,Saint Martin,Guernsey,True
2003-06-29,Isle of Wight,Greenland,Isle of Wight,Greenland,1,2,Island Games,minor_tournament,5,0.2,False,True,Saint Martin,Guernsey,True
2003-06-30,Gibraltar,Greenland,Gibraltar,Greenland,2,0,Island Games,minor_tournament,5,0.2,False,True,Saint Martin,Guernsey,True
2003-06-30,Sark,Isle of Wight,Sark,Isle of Wight,0,20,Island Games,minor_tournament,5,0.2,False,True,Saint Martin,Guernsey,True
2003-06-30,Guernsey,Orkney,Guernsey,Orkney,10,0,Island Games,minor_tournament,5,0.2,False,True,Saint Sampson,Guernsey,False
2003-06-30,Jersey,Shetland,Jersey,Shetland,5,0,Island Games,minor_tournament,5,0.2,False,True,Saint Sampson,Guernsey,True
2003-06-30,Gotland,Frøya,Gotland,Frøya,2,2,Island Games,minor_tournament,5,0.2,False,True,Saint Sampson,Guernsey,True
2003-06-30,Papua New Guinea,New Caledonia,Papua New Guinea,New Caledonia,0,2,South Pacific Games,minor_tournament,5,0.2,False,True,Suva,Fiji,True
2003-06-30,Tuvalu,Kiribati,Tuvalu,Kiribati,3,2,South Pacific Games,minor_tournament,5,0.2,False,True,Suva,Fiji,True
2003-06-30,Tahiti,Micronesia,Tahiti,Micronesia,17,0,South Pacific Games,minor_tournament,5,0.2,False,True,Suva,Fiji,True
2003-06-30,Fiji,Vanuatu,Fiji,Vanuatu,0,0,South Pacific Games,minor_tournament,5,0.2,False,True,Suva,Fiji,False
2003-06-30,Isle of Man,Saare County,Isle of Man,Saare County,4,0,Island Games,minor_tournament,5,0.2,False,True,Saint Sampson,Guernsey,True
2003-07-01,Orkney,Alderney,Orkney,Alderney,3,1,Island Games,minor_tournament,5,0.2,False,True,Saint Sampson,Guernsey,True
2003-07-01,Greenland,Sark,Greenland,Sark,16,0,Island Games,minor_tournament,5,0.2,False,True,Saint Martin,Guernsey,True
2003-07-01,Isle of Wight,Gibraltar,Isle of Wight,Gibraltar,2,1,Island Games,minor_tournament,5,0.2,False,True,Saint Martin,Guernsey,True
2003-07-01,Jersey,Gotland,Jersey,Gotland,0,0,Island Games,minor_tournament,5,0.2,False,True,Saint Sampson,Guernsey,True
2003-07-01,Shetland,Frøya,Shetland,Frøya,3,1,Island Games,minor_tournament,5,0.2,False,True,Saint Sampson,Guernsey,True
2003-07-01,Solomon Islands,Vanuatu,Solomon Islands,Vanuatu,2,2,South Pacific Games,minor_tournament,5,0.2,False,True,Suva,Fiji,True
2003-07-01,Papua New Guinea,Tonga,Papua New Guinea,Tonga,2,2,South Pacific Games,minor_tournament,5,0.2,False,True,Suva,Fiji,True
2003-07-01,Micronesia,New Caledonia,Micronesia,New Caledonia,0,18,South Pacific Games,minor_tournament,5,0.2,False,True,Suva,Fiji,True
2003-07-01,Fiji,Tuvalu,Fiji,Tuvalu,4,0,South Pacific Games,minor_tournament,5,0.2,False,True,Suva,Fiji,False
2003-07-01,Ynys Môn,Isle of Man,Ynys Môn,Isle of Man,1,2,Island Games,minor_tournament,5,0.2,False,True,Saint Sampson,Guernsey,True
2003-07-02,El Salvador,Paraguay,El Salvador,Paraguay,0,1,Friendly,friendly,5,0.2,False,True,San Francisco,United States,True
2003-07-02,Guatemala,Peru,Guatemala,Peru,1,2,Friendly,friendly,5,0.2,False,True,San Francisco,United States,True
2003-07-03,Tuvalu,Vanuatu,Tuvalu,Vanuatu,0,1,South Pacific Games,minor_tournament,5,0.2,False,True,Suva,Fiji,True
2003-07-03,Guernsey,Isle of Wight,Guernsey,Isle of Wight,3,1,Island Games,minor_tournament,5,0.2,False,True,Saint Sampson,Guernsey,False
2003-07-03,Isle of Man,Jersey,Isle of Man,Jersey,2,1,Island Games,minor_tournament,5,0.2,False,True,Saint Sampson,Guernsey,True
2003-07-03,Orkney,Gibraltar,Orkney,Gibraltar,1,7,Island Games,minor_tournament,5,0.2,False,True,Saint Sampson,Guernsey,True
2003-07-03,Gotland,Saare County,Gotland,Saare County,3,0,Island Games,minor_tournament,5,0.2,False,True,Saint Sampson,Guernsey,True
2003-07-03,Alderney,Greenland,Alderney,Greenland,0,3,Island Games,minor_tournament,5,0.2,False,True,Saint Sampson,Guernsey,True
2003-07-03,Tonga,New Caledonia,Tonga,New Caledonia,0,4,South Pacific Games,minor_tournament,5,0.2,False,True,Suva,Fiji,True
2003-07-03,Trinidad and Tobago,Venezuela,Trinidad and Tobago,Venezuela,2,2,Friendly,friendly,5,0.2,False,True,Port of Spain,Trinidad and Tobago,False
2003-07-03,Tahiti,Papua New Guinea,Tahiti,Papua New Guinea,3,0,South Pacific Games,minor_tournament,5,0.2,False,True,Suva,Fiji,True
2003-07-03,Solomon Islands,Kiribati,Solomon Islands,Kiribati,7,0,South Pacific Games,minor_tournament,5,0.2,False,True,Suva,Fiji,True
2003-07-03,Estonia,Lithuania,Estonia,Lithuania,1,5,Baltic Cup,minor_tournament,5,0.2,False,True,Valga,Estonia,False
2003-07-03,Frøya,Sark,Frøya,Sark,15,0,Island Games,minor_tournament,5,0.2,False,True,Alderney,Guernsey,True
2003-07-04,Gibraltar,Ynys Môn,Gibraltar,Ynys Môn,0,2,Island Games,minor_tournament,5,0.2,False,True,Saint Sampson,Guernsey,True
2003-07-04,Orkney,Shetland,Orkney,Shetland,0,6,Island Games,minor_tournament,5,0.2,False,True,Saint Sampson,Guernsey,True
2003-07-04,Jersey,Isle of Wight,Jersey,Isle of Wight,3,0,Island Games,minor_tournament,5,0.2,False,True,Saint Martin,Guernsey,True
2003-07-04,Saare County,Alderney,Saare County,Alderney,0,1,Island Games,minor_tournament,5,0.2,False,True,Saint Martin,Guernsey,True
2003-07-04,Latvia,Lithuania,Latvia,Lithuania,2,1,Baltic Cup,minor_tournament,5,0.2,False,True,Valga,Estonia,True
2003-07-04,Gotland,Greenland,Gotland,Greenland,2,1,Island Games,minor_tournament,5,0.2,False,True,Saint Sampson,Guernsey,True
2003-07-04,Guernsey,Isle of Man,Guernsey,Isle of Man,3,1,Island Games,minor_tournament,5,0.2,False,True,St. Peter Port,Guernsey,False
2003-07-05,Tahiti,New Caledonia,Tahiti,New Caledonia,0,4,South Pacific Games,minor_tournament,5,0.2,False,True,Nausori,Fiji,True
2003-07-05,Tonga,Micronesia,Tonga,Micronesia,7,0,South Pacific Games,minor_tournament,5,0.2,False,True,Nausori,Fiji,True
2003-07-05,Libya,Eswatini,Libya,Eswatini,6,2,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Tripoli,Libya,False
2003-07-05,Zimbabwe,Eritrea,Zimbabwe,Eritrea,2,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Harare,Zimbabwe,False
2003-07-05,Tuvalu,Solomon Islands,Tuvalu,Solomon Islands,0,4,South Pacific Games,minor_tournament,5,0.2,False,True,Nausori,Fiji,True
2003-07-05,Seychelles,Mali,Seychelles,Mali,0,2,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Victoria,Seychelles,False
2003-07-05,Kenya,Cape Verde,Kenya,Cape Verde,1,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Nairobi,Kenya,False
2003-07-05,Mauritania,Togo,Mauritania,Togo,0,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Nouakchott,Mauritania,False
2003-07-05,Botswana,DR Congo,Botswana,DR Congo,0,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Gaborone,Botswana,False
2003-07-05,Estonia,Latvia,Estonia,Latvia,0,0,Baltic Cup,minor_tournament,5,0.2,False,True,Tallinn,Estonia,False
2003-07-05,Niger,Liberia,Niger,Liberia,1,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Niamey,Niger,False
2003-07-05,Fiji,Kiribati,Fiji,Kiribati,12,0,South Pacific Games,minor_tournament,5,0.2,False,True,Nausori,Fiji,False
2003-07-06,Sudan,Tanzania,Sudan,Tanzania,3,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Omdurman,Sudan,False
2003-07-06,Rwanda,Ghana,Rwanda,Ghana,1,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Kigali,Rwanda,False
2003-07-06,Madagascar,Mauritius,Madagascar,Mauritius,0,2,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Antananarivo,Madagascar,False
2003-07-06,Lesotho,Gambia,Lesotho,Gambia,1,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Maseru,Lesotho,False
2003-07-06,Jamaica,Cuba,Jamaica,Cuba,1,2,Friendly,friendly,5,0.2,False,True,Kingston,Jamaica,False
2003-07-06,Guinea,Ethiopia,Guinea,Ethiopia,3,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Conakry,Guinea,False
2003-07-06,Gabon,Sierra Leone,Gabon,Sierra Leone,2,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Libreville,Gabon,False
2003-07-06,Equatorial Guinea,Morocco,Equatorial Guinea,Morocco,0,1,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Malabo,Equatorial Guinea,False
2003-07-06,El Salvador,Mexico,El Salvador,Mexico,2,1,Friendly,friendly,5,0.2,False,True,Carson,United States,True
2003-07-06,Congo,Mozambique,Congo,Mozambique,0,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Brazzaville,Congo,False
2003-07-06,Chad,Algeria,Chad,Algeria,0,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,N'Djamena,Chad,False
2003-07-06,Central African Republic,Burkina Faso,Central African Republic,Burkina Faso,0,3,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Bangui,Central African Republic,False
2003-07-06,Burundi,South Africa,Burundi,South Africa,0,2,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Bujumbura,Burundi,False
2003-07-06,Benin,Zambia,Benin,Zambia,3,0,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Cotonou,Benin,False
2003-07-06,Angola,Malawi,Angola,Malawi,5,1,African Cup of Nations qualification,continental_qualifier,4,0.55,True,True,Luanda,Angola,False
2003-07-06,United States,Paraguay,United States,Paraguay,2,0,Friendly,friendly,5,0.2,False,True,Columbus,United States,False
2003-07-07,Tahiti,Tonga,Tahiti,Tonga,4,0,South Pacific Games,minor_tournament,5,0.2,False,True,Lautoka,Fiji,True
2003-07-07,Papua New Guinea,Micronesia,Papua New Guinea,Micronesia,10,0,South Pacific Games,minor_tournament,5,0.2,False,True,Lautoka,Fiji,True
2003-07-07,Kiribati,Vanuatu,Kiribati,Vanuatu,0,18,South Pacific Games,minor_tournament,5,0.2,False,True,Lautoka,Fiji,True
2003-07-07,Fiji,Solomon Islands,Fiji,Solomon Islands,2,1,South Pacific Games,minor_tournament,5,0.2,False,True,Lautoka,Fiji,False
2003-07-08,El Salvador,Guatemala,El Salvador,Guatemala,1,2,Friendly,friendly,5,0.2,False,True,Houston,United States,True
2003-07-09,Fiji,Tahiti,Fiji,Tahiti,2,1,South Pacific Games,minor_tournament,5,0.2,False,True,Lautoka,Fiji,False
2003-07-09,Jamaica,Paraguay,Jamaica,Paraguay,2,0,Friendly,friendly,5,0.2,False,True,Kingston,Jamaica,False
2003-07-09,New Caledonia,Vanuatu,New Caledonia,Vanuatu,1,1,South Pacific Games,minor_tournament,5,0.2,False,True,Lautoka,Fiji,True
2003-07-11,Fiji,New Caledonia,Fiji,New Caledonia,2,0,South Pacific Games,minor_tournament,5,0.2,False,True,Suva,Fiji,False
2003-07-11,Tahiti,Vanuatu,Tahiti,Vanuatu,0,1,South Pacific Games,minor_tournament,5,0.2,False,True,Suva,Fiji,True
2003-07-12,Costa Rica,Canada,Costa Rica,Canada,0,1,Gold Cup,continental_finals,2,0.85,True,True,Foxborough,United States,True
2003-07-12,United States,El Salvador,United States,El Salvador,2,0,Gold Cup,continental_finals,2,0.85,True,True,Foxborough,United States,False
